,Molecule ChEMBL ID,Molecule Max Phase,Smiles,pChEMBL Value,Potential Duplicate,Assay Description,Target Type,Standard Relation,Standard Value,Standard Units,Value
12940,CHEMBL3740963,0,O=C(COc1ccc(C(=O)c2ccccc2Br)cc1)Nc1cccnc1,7.45,0.0,Displacement of [3H]dofetilide from human ERG stably expressed in HEK293 cell membranes assessed as unlabelled dofetilide IC50 at 10 uM measured after 60 mins by microbeta liquid scintillation counting method (Rvb = 9.1 to 11.7 nM),SINGLE PROTEIN,'=',35.6,nM,35.6
12941,CHEMBL4755955,0,CNC(=O)c1cccc(NC(=O)COc2ccc(C(=O)c3cc(Cl)ccc3Br)cc2)c1,7.66,0.0,Displacement of [3H]dofetilide from human ERG stably expressed in HEK293 cell membranes assessed as unlabelled dofetilide IC50 at 10 uM measured after 60 mins by microbeta liquid scintillation counting method (Rvb = 9.1 to 11.7 nM),SINGLE PROTEIN,'=',22.0,nM,22.0
12942,CHEMBL4782998,0,N#Cc1cncc(NC(=O)COc2ccc(C(=O)c3cc(Cl)ccc3Br)cc2)c1,7.72,0.0,Displacement of [3H]dofetilide from human ERG stably expressed in HEK293 cell membranes assessed as unlabelled dofetilide IC50 at 3 uM measured after 60 mins by microbeta liquid scintillation counting method (Rvb = 9.1 to 11.7 nM),SINGLE PROTEIN,'=',18.9,nM,18.9
12943,CHEMBL4780066,0,COCCOc1cc(NC(=O)N2CCCc3cc(CN(CCN(C)C)C(C)=O)c(C=O)nc32)ncc1C#N,4.96,0.0,Inhibition of human ERG channel in presence of dofetilide by competition binding assay,SINGLE PROTEIN,'=',11000.0,nM,11.0
12944,CHEMBL4785725,0,CN1CCC(COc2cc(NC(=O)N3CCCc4cc(C(F)F)c(C=O)nc43)ncc2C#N)CC1,5.0,0.0,Inhibition of human ERG channel in presence of dofetilide by competition binding assay,SINGLE PROTEIN,'=',10000.0,nM,10.0
12945,CHEMBL3544912,-1,Cl.NC(=O)[C@@H]1CC[C@H](c2ccc(OCc3ccccc3F)cc2)N1,4.9,0.0,Inhibition of human ERG,SINGLE PROTEIN,'=',12589.25,nM,4.9
12946,CHEMBL4633318,0,CN1[C@@H](c2ccc(OCc3ccccc3F)cc2)CC[C@H]1C(N)=O,4.3,0.0,Inhibition of human ERG,SINGLE PROTEIN,'=',50118.72,nM,4.3
12947,CHEMBL4648552,0,NC(=O)[C@@H]1CC[C@H](c2ccc(Oc3cccc(F)c3)cc2)N1,5.1,0.0,Inhibition of human ERG,SINGLE PROTEIN,'=',7943.28,nM,5.1
12948,CHEMBL5202666,-1,C[C@]1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)CN=C(N)O1,7.09,0.0,Inhibition of human ERG,SINGLE PROTEIN,'=',82.0,nM,0.082
12949,CHEMBL4096023,0,CCOC(=O)C1=C(CN2CCOCC2)NC(n2ncnn2)=NC1c1ccc(F)cc1Br,,0.0,Inhibition of human ERG expressed in HEK293 cells at -80 mV holding potential by manual-patch-clamp electrophysiology assay,SINGLE PROTEIN,'>',10000.0,nM,10.0
12950,CHEMBL4077161,0,CCOC(=O)C1=C(CN2CCOCC2)NC(c2cccs2)=NC1c1ccc(F)cc1Br,6.05,0.0,Inhibition of human ERG expressed in HEK293 cells at -80 mV holding potential by manual-patch-clamp electrophysiology assay,SINGLE PROTEIN,'=',900.0,nM,0.9
12951,CHEMBL4760924,0,COC(=O)c1cc(OC[C@H](COS(=O)(=O)[O-])OS(=O)(=O)[O-])ccc1OC[C@@H](COS(=O)(=O)[O-])OS(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+],,0.0,Inhibition of recombinant human ERG expressed in CHO cells at -80 mV holding potential by automated patch clamp method,SINGLE PROTEIN,'>',25000.0,nM,25.0
12952,CHEMBL4062193,0,Fc1ccc(Nc2n[nH]c3cc(OC(F)(F)F)cnc23)cc1F,,0.0,Inhibition of human ERG,SINGLE PROTEIN,'>',100000.0,nM,100.0
12953,CHEMBL4161551,0,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc2c(c1)N(C(=O)Cn1cccn1)CC2)c1ccccc1,,0.0,Inhibition of human ERG,SINGLE PROTEIN,'>',30.0,nM,30.0
12954,CHEMBL4637653,0,Cc1nnc(NC(=O)/C(=N/N2CCCC2)c2ccc(S(=O)(=O)C3CC3)cc2)s1,,0.0,Inhibition of human ERG,SINGLE PROTEIN,'>',100000.0,nM,100.0
12955,CHEMBL5182060,0,CCOc1cc(Nc2ncc(OCc3c(F)c(OC)cc(OC)c3F)cn2)ccc1N1CCC(N2CCN(C)CC2)CC1,,0.0,Inhibition of hERG channel expressed in CHO cells at -80 mV holding potential by Qpatch clamp method,SINGLE PROTEIN,'>',3000.0,nM,3.0
12956,CHEMBL2346972,0,Fc1ccc(CN2CCN(C3=Nn4c(nnc4C(F)(F)F)CC3)CC2)cc1,4.53,0.0,Inhibition of human ERG by IonWorks assay,SINGLE PROTEIN,'=',29512.09,nM,4.53
12957,CHEMBL4100755,0,C[C@@H](c1ccc(OC(F)F)cc1)N1CC[C@](CCC(N)=O)(c2ccc(F)cc2)OC1=O,5.28,0.0,Inhibition of human ERG,SINGLE PROTEIN,'=',5300.0,nM,5.3
12958,CHEMBL3765509,0,CCNCc1cc(C(=O)N[C@@H]2CCc3ccc(Oc4ccnc5c4CCC(=O)N5)cc3C2)cc(C(F)(F)F)c1.Cl.Cl,5.25,0.0,Inhibition of human ERG using tracer red fluorescent probe,SINGLE PROTEIN,'=',5600.0,nM,5.6
12959,CHEMBL3763646,0,Cl.Cn1cc(-c2cc(C(=O)N[C@@H]3CCc4ccc(Oc5ccnc6c5CCC(=O)N6)cc4C3)cc(C(F)(F)F)c2)cn1,,0.0,Inhibition of human ERG using tracer red fluorescent probe,SINGLE PROTEIN,'>',100000.0,nM,100.0
12960,CHEMBL1642177,0,COc1cc(/C=C/c2nc3cc(Cl)ccc3c(=O)[nH]2)ccc1-n1cnc(C)c1,,1.0,Inhibition of hERG,SINGLE PROTEIN,'>',10000.0,nM,10.0
12961,CHEMBL3221512,0,C[C@H](CO)OC[C@H](Oc1ncnc2c1cnn2-c1ncccc1Cl)C(=O)Nc1ccc(Cl)cn1,,0.0,Inhibition of human ERG by electrophysiological analysis,SINGLE PROTEIN,'>',100000.0,nM,4.0
12962,CHEMBL2151324,0,CC(C)Oc1cc(Nc2nc3c(cc2F)ncn3[C@@H](CO)c2ccc(F)cn2)n[nH]1,,0.0,Inhibition of human ERG,SINGLE PROTEIN,'>',25000.0,nM,25.0
12963,CHEMBL3237444,0,Clc1nccc2c3cnc(Nc4ccc(N5CCNCC5)cn4)nc3n(C3CCCC3)c12,5.7,0.0,Binding affinity to human ERG,SINGLE PROTEIN,'=',2000.0,nM,2.0
12964,CHEMBL4759692,0,Cc1cc(-c2ccc3c(c2)-c2nnc(Oc4ccccc4Cl)n2CCO3)ccn1,5.46,0.0,Inhibition of human ERG expressed in HEK293 cells assessed as reduction in S35-MK-0499 binding,SINGLE PROTEIN,'=',3510.0,nM,3.51
12965,CHEMBL4751613,0,Cc1cc(-c2ccc3c(c2)-c2nnc(Oc4cccc(OC(F)(F)F)c4)n2CCO3)ccn1,6.16,0.0,Inhibition of human ERG expressed in HEK293 cells assessed as reduction in S35-MK-0499 binding,SINGLE PROTEIN,'=',693.0,nM,0.693
12966,CHEMBL4750179,0,Cc1cc(-c2ccc3c(c2)-c2nnc(Nc4cccc(Cl)c4)n2CCO3)ccn1,6.37,0.0,Inhibition of human ERG expressed in HEK293 cells assessed as reduction in S35-MK-0499 binding,SINGLE PROTEIN,'=',428.0,nM,0.428
12967,CHEMBL4470355,0,Cc1cncc(Nc2cc(NC3CCN(c4ccc(C#N)cn4)CC3)c(C(N)=O)cn2)n1,5.27,0.0,Inhibition of human ERG expressed in CHO-K1 cells after 10 mins by Rb efflux assay,SINGLE PROTEIN,'=',5400.0,nM,5.4
12968,CHEMBL4474647,0,Cc1cc2nccn2cc1Nc1ncc2c(n1)n(C1CCOCC1)c(=O)n2C,5.09,0.0,Inhibition of human ERG stably expressed in CHO cells at -90 mV holding potential by electrophysiological assay,SINGLE PROTEIN,'=',8100.0,nM,8.1
12969,CHEMBL4208519,0,Cc1cc(COc2ccc(S(=O)(=O)N(C)C3(C(=O)NO)CN(C(=O)CC(C)C)C3)cc2)c2ccccc2n1,,0.0,Inhibition of human ERG expressed in CHO-K1 cells assessed as reduction in tail current amplitude by patch clamp assay,SINGLE PROTEIN,'>',100000.0,nM,100.0
12970,CHEMBL3947814,0,COc1ccc(-c2ccc3ncnc(-c4cccc(C(=O)N5CCN(C(C)=O)CC5)c4)c3c2)cn1,,0.0,Displacement of [3H]dofetilide from recombinant human ERG transfected in HEK293 cell membranes after 60 mins by scintillation counting,SINGLE PROTEIN,'>',30000.0,nM,30.0
12971,CHEMBL4073929,0,CC[C@H](Nc1nc(N)nc(N)c1C#N)c1nc2cccc(C#CCCCC(=O)N3CCOCC3)c2c(=O)n1-c1ccccc1,,0.0,Inhibition of human ERG,SINGLE PROTEIN,'>',40000.0,nM,40.0
12972,CHEMBL2325703,0,CC(C)(c1cc(N2CCOCC2)nc(-c2cccc3[nH]ccc23)n1)S(C)(=O)=O,,0.0,Inhibition of human ERG by whole-cell electrophysiology assay,SINGLE PROTEIN,'>',33000.0,nM,33.0
12973,CHEMBL4093627,0,Cc1c([C@@H](O)CN2CCC3(CC2)CCN(c2cc(-c4ccccc4)ns2)C3=O)ccc2c1COC2=O,8.02,0.0,Displacement of [35S]MK499 from human ERG expressed in HEK293 cells,SINGLE PROTEIN,'=',9.5,nM,0.0095
12974,CHEMBL4082637,0,Cc1c([C@@H](O)CN2CCC3(CC2)CCN(c2ccc(=O)n(C)n2)C3)ccc2c1COC2=O,5.35,0.0,Displacement of [35S]MK499 from human ERG expressed in HEK293 cells,SINGLE PROTEIN,'=',4500.0,nM,4.5
12975,CHEMBL2325208,0,CCCCCCCCc1cccc(CCCCCCCC)[n+]1C,7.82,0.0,Displacement of [3H]astemizole from human ERG K+ channel expressed in HEK293 cells by scintillation spectrophotometric analysis,SINGLE PROTEIN,'=',15.0,nM,15.0
12976,CHEMBL2147215,0,O=C(NCCc1ccccc1-c1ccc(CO)nc1)c1ccc(OCCC(F)(F)F)nc1,,0.0,Inhibition of human ERG channel by whole cell voltage-clamp electrophysiology assay,SINGLE PROTEIN,'>',25118.86,nM,4.6
12977,CHEMBL2147306,0,COc1ncc(-c2c(C)ccc(F)c2CCNC(=O)c2ccc(OCC(F)(F)F)nc2)cn1,4.9,0.0,Inhibition of human ERG channel by whole cell voltage-clamp electrophysiology assay,SINGLE PROTEIN,'=',12589.25,nM,4.9
12978,CHEMBL2146872,0,O=C1OCc2cc(CCN3CCN(CCc4ccc5nonc5c4)CC3)ccc21,6.55,0.0,Displacement of [35S]MK499 from human ERG,SINGLE PROTEIN,'=',280.0,nM,0.28
12979,CHEMBL2146879,0,N#Cc1ccc(CCN2CCN(CCc3ccc4c(c3)COC4=O)CC2)cc1OC1CC1,6.33,0.0,Displacement of [35S]MK499 from human ERG,SINGLE PROTEIN,'=',470.0,nM,0.47
12980,CHEMBL2146881,0,CNc1cc(CCN2CCN(CCc3ccc4c(c3)COC4=O)CC2)ccc1C#N,6.17,0.0,Displacement of [35S]MK499 from human ERG,SINGLE PROTEIN,'=',670.0,nM,0.67
12981,CHEMBL3735281,0,CCS(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,,0.0,Inhibition of human ERG assessed as reduction in IKr current,SINGLE PROTEIN,'>',60000.0,nM,60000.0
12982,CHEMBL3593775,0,N#Cc1cnc(N2CCC(Nc3c(C(N)=O)cnc4[nH]ccc34)CC2)cn1,,0.0,Inhibition of human ERG expressed in CHOK1 cells incubated for 10 mins by Rb efflux assay,SINGLE PROTEIN,'>',100000.0,nM,100.0
12983,CHEMBL3593771,0,N#Cc1ccc(N2CCC(Nc3c(C(N)=O)cnc4[nH]ccc34)CC2)nc1,4.87,0.0,Inhibition of human ERG expressed in CHOK1 cells incubated for 10 mins by Rb efflux assay,SINGLE PROTEIN,'=',13400.0,nM,13.4
12984,CHEMBL1105,-1,COc1ccc2cc(CC(=O)O)ccc2c1,,0.0,DRUGMATRIX: Potassium Channel HERG radioligand binding (ligand: [3H] Astemizole),SINGLE PROTEIN,,,,
12985,CHEMBL34139,0,C[C@H]([C@](O)(Cn1cncn1)c1ccc(F)cc1F)S(C)(=O)=O,,0.0,DRUGMATRIX: Potassium Channel HERG radioligand binding (ligand: [3H] Astemizole),SINGLE PROTEIN,,,,
12986,CHEMBL808,4,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,,0.0,DRUGMATRIX: Potassium Channel HERG radioligand binding (ligand: [3H] Astemizole),SINGLE PROTEIN,,,,
12987,CHEMBL496,4,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,,0.0,DRUGMATRIX: Potassium Channel HERG radioligand binding (ligand: [3H] Astemizole),SINGLE PROTEIN,,,,
12988,CHEMBL17157,4,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,,0.0,DRUGMATRIX: Potassium Channel HERG radioligand binding (ligand: [3H] Astemizole),SINGLE PROTEIN,,,,
12989,CHEMBL3911908,0,CC(C)Cc1cc(CNS(=O)(=O)c2cccc3cccnc23)nn1-c1ccccc1,5.33,0.0,Inhibition of human ERG expressed in CHOK1 cells by patch clamp method,SINGLE PROTEIN,'=',4670.0,nM,4.67
12990,CHEMBL4081602,0,CCOC(=O)C1=C(CN)NC(c2nccs2)=NC1c1ccc(Cl)cc1Cl,,0.0,Inhibition of human ERG expressed in HEK293 cells at -80 mV holding potential by manual-patch-clamp electrophysiology assay,SINGLE PROTEIN,'>',10000.0,nM,10.0
12991,CHEMBL4060052,0,CCOC(=O)C1=C(CN2CCOCC2)NC(c2nc(CC(=O)O)cs2)=NC1c1ccc(F)cc1Br,,0.0,Inhibition of human ERG expressed in HEK293 cells at -80 mV holding potential by manual-patch-clamp electrophysiology assay,SINGLE PROTEIN,'>',10000.0,nM,10.0
12992,CHEMBL4088287,0,CCOC(=O)C1=C(CN2CCOCC2)NC(c2nc(CC(=O)OC)cs2)=NC1c1ccc(F)cc1Br,5.79,0.0,Inhibition of human ERG expressed in HEK293 cells at -80 mV holding potential by manual-patch-clamp electrophysiology assay,SINGLE PROTEIN,'=',1640.0,nM,1.64
12993,CHEMBL4068707,0,CCOC(=O)C1=C(CN2CCOCC2)NC(c2ncc(OC)s2)=NC1c1ccc(F)cc1Br,5.38,0.0,Inhibition of human ERG expressed in HEK293 cells at -80 mV holding potential by manual-patch-clamp electrophysiology assay,SINGLE PROTEIN,'=',4190.0,nM,4.19
12994,CHEMBL817,4,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,,0.0,DRUGMATRIX: Potassium Channel HERG radioligand binding (ligand: [3H] Astemizole),SINGLE PROTEIN,,,,
12995,CHEMBL3707392,3,O=C1c2cc(-c3ccc(OC(F)(F)F)cc3)ccc2OCCN1Cc1ncccn1,5.24,0.0,Inhibition of human ERG expressed in CHO cells using voltage step to -50 mV for 300 ms from -80 mV holding potential by automated patch clamp assay,SINGLE PROTEIN,'=',5700.0,nM,5.7
12996,CHEMBL1950351,0,CCS(=O)(=O)n1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(C1CCOCC1)CC2,5.51,1.0,Inhibition of human Erg by voltage ion flux electrophysiological assay,SINGLE PROTEIN,'=',3100.0,nM,3.1
12997,CHEMBL4789820,0,Cn1cc(-c2cnc(Nc3cnc(C#N)cn3)cc2NC[C@@H]2CNCCO2)cn1,4.66,0.0,Displacement of [3H]astemizole from human ERG expressed in HEK293 cells by radioligand binding assay,SINGLE PROTEIN,'=',22000.0,nM,22.0
12998,CHEMBL1957676,0,CC(=O)NCCc1ccccc1-c1ccc([C@H]2CNCC[C@@H]2c2ccc(F)c(F)c2)c(Cl)c1,5.96,0.0,Inhibition of human ERG,SINGLE PROTEIN,'=',1100.0,nM,1.1
12999,CHEMBL1957797,0,COC[C@H](C)COCc1ccc([C@@]2(O)CCNC[C@@H]2c2ccc(-c3ccccc3CCNC(C)=O)cc2C)cc1,5.05,0.0,Inhibition of human ERG,SINGLE PROTEIN,'=',9000.0,nM,9.0
13000,CHEMBL4760917,0,Cc1cc(NC2CCc3cc(F)c(F)cc3C2)n2nc(C(C)(F)F)nc2n1,,0.0,Inhibition of human ERG by patch clamp electrophysiology assay,SINGLE PROTEIN,,,,
13001,CHEMBL3675746,0,CCc1nc2c(C)cc(C)nc2n1Cc1ccc(/C=C/CN2CCN(C(C)C)CC2)cc1,6.0,0.0,Displacement of [3H]-dofetilide from recombinant human ERG expressed in HEK293 cells,SINGLE PROTEIN,'=',1000.0,nM,1.0
13002,CHEMBL4597874,0,CC(C)N1CCN(c2ccc(/C(=C(/CCCO)c3ccccc3)c3cccc(O)c3)cc2)CC1,,0.0,Inhibition of human ERG current,SINGLE PROTEIN,'>',30000.0,nM,30.0
13003,CHEMBL580,4,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,,0.0,DRUGMATRIX: Potassium Channel HERG radioligand binding (ligand: [3H] Astemizole),SINGLE PROTEIN,,,,
13004,CHEMBL457299,0,OCCO,,0.0,DRUGMATRIX: Potassium Channel HERG radioligand binding (ligand: [3H] Astemizole),SINGLE PROTEIN,,,,
13005,CHEMBL597,4,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,4.7,0.0,DRUGMATRIX: Potassium Channel HERG radioligand binding (ligand: [3H] Astemizole),SINGLE PROTEIN,'=',20076.3,nM,20.0763
13006,CHEMBL14060,4,Oc1ccccc1,,0.0,DRUGMATRIX: Potassium Channel HERG radioligand binding (ligand: [3H] Astemizole),SINGLE PROTEIN,,,,
13007,CHEMBL4648576,0,COc1nc2ccc(Br)cc2cc1[C@@H](c1cccc2c1OCO2)[C@@](O)(CCN(C)C)c1cc(SC)nc(SC)c1,,0.0,Inhibition of human ERG,SINGLE PROTEIN,'>',10000.0,nM,10.0
13008,CHEMBL4641852,0,CCSc1cc([C@](O)(CCN(C)C)[C@@H](c2cc3cc(C#N)ccc3nc2OC)c2cccc(OC)c2F)cc(SCC)n1,,0.0,Inhibition of human ERG,SINGLE PROTEIN,'>',10000.0,nM,10.0
13009,CHEMBL4648337,0,CCS(=O)(=O)c1cc([C@](O)(CCN(C)C)[C@@H](c2cc3cc(C#N)ccc3nc2OC)c2ccnc(OC)c2OC)cc(S(=O)(=O)CC)n1,,0.0,Inhibition of human ERG,SINGLE PROTEIN,,,,
13010,CHEMBL4643955,0,O[C@H](Cc1ccccc1)CN1CCN(CCSC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,,0.0,Inhibition of human ERG,SINGLE PROTEIN,,,,
13011,CHEMBL4642082,0,[O-][S+](CCN1CCN(CC(O)Cc2ccc(F)cc2)CC1)C(c1ccc(F)cc1)c1ccc(F)cc1,,0.0,Inhibition of human ERG,SINGLE PROTEIN,,,,
13012,CHEMBL4638203,0,CCC(=O)N1CCN(CCSC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,,0.0,Inhibition of human ERG,SINGLE PROTEIN,,,,
13013,CHEMBL4468000,0,NCc1cccc(-c2cccc(COc3ccccc3CC(=O)O)c2)c1,,0.0,Inhibition of human ERG by Qpatch assay,SINGLE PROTEIN,'>',30000.0,nM,30.0
13014,CHEMBL4637728,0,Nc1ncnc2c1c(-c1ccc3cc[nH]c3c1)cn2-c1ccc(OCCNCCO)cc1,5.55,0.0,Inhibition of human ERG,SINGLE PROTEIN,'=',2800.0,nM,2.8
13015,CHEMBL4799011,0,Cl.OCCC/C(=C(\c1ccc(O)cc1)c1ccc(C2CCN(C3CC3)C2)cc1)c1ccccc1,5.37,0.0,Inhibition of human ERG by fluorescence polarization assay,SINGLE PROTEIN,'=',4300.0,nM,4.3
13016,CHEMBL2325738,0,NC1(C(=O)NC(CCO)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,,0.0,Inhibition of human ERG expressed in CHO cells by ionworks assay,SINGLE PROTEIN,'>',100000.0,nM,100000.0
13017,CHEMBL2325728,0,NC1(C(=O)N[C@@H](CCN2CCCC2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,4.68,0.0,Inhibition of human ERG expressed in CHO cells by ionworks assay,SINGLE PROTEIN,'=',21030.0,nM,21030.0
13018,CHEMBL2325992,0,CN(C)CCC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,,0.0,Inhibition of human ERG expressed in CHO cells by ionworks assay,SINGLE PROTEIN,'>',100000.0,nM,100000.0
13019,CHEMBL2325990,0,CC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(S(C)(=O)=O)cc1,,0.0,Inhibition of human ERG expressed in CHO cells by ionworks assay,SINGLE PROTEIN,'>',33300.0,nM,33300.0
13020,CHEMBL1201353,4,CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1,,0.0,DRUGMATRIX: Potassium Channel HERG radioligand binding (ligand: [3H] Astemizole),SINGLE PROTEIN,,,,
13021,CHEMBL3915771,0,CCN(CC)C(=O)N1CCSc2ccccc2C1,,0.0,Inhibition of human ERG expressed in HEK293 cells assessed as reduction in outward tail current after 5 mins at -80 mV holding potential by patch clamp assay,SINGLE PROTEIN,,,,
13022,CHEMBL4777515,0,O=C(Cc1cccc(OCCCC2CCNCC2)c1)Nc1nc(-c2c[nH]c3ncc(F)cc23)cs1,,0.0,Inhibition of human ERG,SINGLE PROTEIN,'>',30000.0,nM,30.0
13023,CHEMBL472,4,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,4.13,1.0,Inhibition of human ERG potassium channel,SINGLE PROTEIN,'=',74000.0,nM,74.0
13024,CHEMBL4638460,0,c1ccc(Cn2cc(-c3ccncc3)c3ccncc32)cc1,5.24,0.0,Displacement of [3H]dofetilide from human ERG expressed in CHO cells incubated for 90 mins by microbeta scintillation counting method,SINGLE PROTEIN,'=',5700.0,nM,5.7
13025,CHEMBL4640465,0,Nc1cc(-c2cn(-c3ccccc3)c3cnccc23)ccn1,6.23,0.0,Displacement of [3H]dofetilide from human ERG expressed in CHO cells incubated for 90 mins by microbeta scintillation counting method,SINGLE PROTEIN,'=',590.0,nM,0.59
13026,CHEMBL3972449,0,Cc1cc(OC(F)F)cnc1C(=O)Nc1csc([C@]23CO[C@@H](C)C[C@H]2CSC(N)=N3)n1,5.02,1.0,Inhibition of human ERG expressed in CHOK1 cells for 5 mins at -80 mV holding potential by patch clamp method,SINGLE PROTEIN,'=',9600.0,nM,9.6
13027,CHEMBL4218256,0,N[C@H]1CCN(c2cc3c(cc2F)n2ncnc2c(=O)n3C2CC2)C1,,0.0,Inhibition of human ERG transfected in CHO cells by patch clamp method,SINGLE PROTEIN,'>',30000.0,nM,30.0
13028,CHEMBL3941301,0,COc1cnc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)cn1,4.37,0.0,Inhibition of human ERG expressed in CHOK1 cells for 5 mins at -80 mV holding potential by patch clamp method,SINGLE PROTEIN,'=',43000.0,nM,43.0
13029,CHEMBL3099951,0,O=C1COc2cccc(OC[C@@H](O)CN3CCC4(CC3)Cc3cc(Cl)ccc3O4)c2N1,6.22,0.0,Inhibition of human ERG expressed in HEK cells after 3 hrs by ion flux electrophysiology,SINGLE PROTEIN,'=',600.0,nM,0.6
13030,CHEMBL428880,4,O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1,,0.0,DRUGMATRIX: Potassium Channel HERG radioligand binding (ligand: [3H] Astemizole),SINGLE PROTEIN,,,,
13031,CHEMBL4647810,1,C[C@@H]1COCCN1c1cc(-c2ccnn2C)c2ccnc(-c3ccn[nH]3)c2n1,,0.0,Inhibition of recombinant human ERG stably expressed in HEK293 cells at -80 mV by whole cell voltage clamp method,SINGLE PROTEIN,'>',10000.0,nM,10.0
13032,CHEMBL3221524,0,O=C(Nc1ccc(F)cn1)[C@H](COCCO)Oc1ncnc2c1cnn2-c1c(Cl)cccc1Cl,4.7,0.0,Inhibition of human ERG by electrophysiological analysis,SINGLE PROTEIN,'=',19952.62,nM,4.7
13033,CHEMBL3221529,0,O=C(Nc1ccc(F)cn1)[C@H](CN1CC(O)C1)Oc1ncnc2c1cnn2-c1c(F)cccc1Cl,4.6,0.0,Inhibition of human ERG by electrophysiological analysis,SINGLE PROTEIN,'=',25118.86,nM,4.6
13034,CHEMBL402450,0,COC(=O)CCCN1CCC(CN2CCC(Oc3ccc(CO)c(Cl)c3)CC2)CC1,,0.0,Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method,SINGLE PROTEIN,'=',20417379.45,nM,1.69
13035,CHEMBL429436,0,O=C(c1ccc(Cl)cc1)N1CCC2(CCN(Cc3cccc(Oc4ccccc4)c3)CC2)CC1,7.09,0.0,Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method,SINGLE PROTEIN,'=',81.28,nM,7.09
13036,CHEMBL271998,0,O=C(O)c1cccc(N2CCC(CN3CCC(Oc4ccc(CO)c(Cl)c4)CC3)CC2)n1,,0.0,Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method,SINGLE PROTEIN,'=',66069344.8,nM,1.18
13037,CHEMBL271971,0,CCC1C[C@H](N2CCC(CN3CCC(Oc4ccc(CO)c(Cl)c4)CC3)CC2)C(=O)O1,,0.0,Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method,SINGLE PROTEIN,'=',28183829.31,nM,1.55
13038,CHEMBL195437,0,CCCCCCCCc1ccc(O)cc1,,0.0,DRUGMATRIX: Potassium Channel HERG radioligand binding (ligand: [3H] Astemizole),SINGLE PROTEIN,,,,
13039,CHEMBL1006,4,NCCCNCCSP(=O)(O)O,,0.0,DRUGMATRIX: Potassium Channel HERG radioligand binding (ligand: [3H] Astemizole),SINGLE PROTEIN,,,,
13040,CHEMBL3291423,0,Cc1cnc2c(C(=O)NCCO)cn(Cc3ncnc(N(C)C)c3C)c2c1,,0.0,Inhibition of human ERG,SINGLE PROTEIN,'>',33000.0,nM,33.0
13041,CHEMBL3291430,0,COc1cnc2c(C(=O)NCCO)cn(Cc3ncnc(N(C)C)c3C)c2c1,,0.0,Inhibition of human ERG,SINGLE PROTEIN,'>',33000.0,nM,33.0
13042,CHEMBL5267842,3,N#Cc1cccc(-c2ccc3ncc(-c4cc(F)cc(F)c4)c(N4CCC(N)CC4)c3c2)c1O,,0.0,Inhibition of hERG by patch clamp assay,SINGLE PROTEIN,'>',10000.0,nM,5.0
13043,CHEMBL4635907,0,C[C@@H](NC(=O)c1nc(-c2nccc3ccccc23)nc(O)c1O)C1CCCCC1,,0.0,Displacement of Tracer Red from human ERG measured after 4 hrs by fluorescence polarization assay,SINGLE PROTEIN,'>',30000.0,nM,30.0
13044,CHEMBL420,4,N=C(N)N/N=C/c1c(Cl)cccc1Cl,,0.0,DRUGMATRIX: Potassium Channel HERG radioligand binding (ligand: [3H] Astemizole),SINGLE PROTEIN,,,,
13045,CHEMBL880,4,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,,0.0,DRUGMATRIX: Potassium Channel HERG radioligand binding (ligand: [3H] Astemizole),SINGLE PROTEIN,,,,
